Date;Symbol;Indexvalue
07.09.2006;V6I1;18.509
08.09.2006;V6I1;16.6758
11.09.2006;V6I1;20.3478
12.09.2006;V6I1;19.0428
13.09.2006;V6I1;20.4427
19.09.2006;V6I1;16.5292
20.09.2006;V6I1;15.62
21.09.2006;V6I1;15.2107
22.09.2006;V6I1;16.51
25.09.2006;V6I1;16.6565
26.09.2006;V6I1;15.6862
27.09.2006;V6I1;15.5802
28.09.2006;V6I1;15.6642
29.09.2006;V6I1;16.1083
02.10.2006;V6I1;17.246
03.10.2006;V6I1;17.0436
04.10.2006;V6I1;15.5865
05.10.2006;V6I1;15.3734
06.10.2006;V6I1;14.6215
09.10.2006;V6I1;16.3148
10.10.2006;V6I1;14.984
11.10.2006;V6I1;14.8228
12.10.2006;V6I1;14.1264
13.10.2006;V6I1;13.3165
16.10.2006;V6I1;16.146
17.10.2006;V6I1;19.3403
18.10.2006;V6I1;17.1245
24.10.2006;V6I1;13.9115
25.10.2006;V6I1;14.0485
26.10.2006;V6I1;13.9406
27.10.2006;V6I1;13.8149
30.10.2006;V6I1;14.7277
31.10.2006;V6I1;14.1198
01.11.2006;V6I1;13.5814
02.11.2006;V6I1;14.4534
03.11.2006;V6I1;13.7983
06.11.2006;V6I1;13.353
07.11.2006;V6I1;13.4905
08.11.2006;V6I1;13.4772
09.11.2006;V6I1;13.3633
10.11.2006;V6I1;12.7151
13.11.2006;V6I1;15.446
14.11.2006;V6I1;16.2622
15.11.2006;V6I1;16.4068
21.11.2006;V6I1;12.5497
22.11.2006;V6I1;12.6762
23.11.2006;V6I1;13.049
24.11.2006;V6I1;14.3193
27.11.2006;V6I1;17.5059
28.11.2006;V6I1;16.8739
29.11.2006;V6I1;15.2662
30.11.2006;V6I1;16.2565
01.12.2006;V6I1;18.1435
04.12.2006;V6I1;18.2129
05.12.2006;V6I1;16.1178
06.12.2006;V6I1;16.2793
07.12.2006;V6I1;15.8601
08.12.2006;V6I1;15.3454
11.12.2006;V6I1;16.8622
12.12.2006;V6I1;16.6479
13.12.2006;V6I1;17.0513
19.12.2006;V6I1;14.2412
20.12.2006;V6I1;12.8925
21.12.2006;V6I1;12.8969
22.12.2006;V6I1;14.1348
27.12.2006;V6I1;13.5329
28.12.2006;V6I1;13.5885
29.12.2006;V6I1;14.3068
02.01.2007;V6I1;14.0409
03.01.2007;V6I1;14.1748
04.01.2007;V6I1;14.5961
05.01.2007;V6I1;16.3762
08.01.2007;V6I1;17.0615
09.01.2007;V6I1;16.7039
10.01.2007;V6I1;17.3034
11.01.2007;V6I1;14.467
12.01.2007;V6I1;13.5792
15.01.2007;V6I1;15.6382
16.01.2007;V6I1;18.5336
17.01.2007;V6I1;19.3865
23.01.2007;V6I1;15.8077
24.01.2007;V6I1;14.4593
25.01.2007;V6I1;15.052
26.01.2007;V6I1;15.6075
29.01.2007;V6I1;16.1644
30.01.2007;V6I1;15.007
31.01.2007;V6I1;16.0543
01.02.2007;V6I1;14.8154
02.02.2007;V6I1;13.1362
05.02.2007;V6I1;13.9796
06.02.2007;V6I1;13.7767
07.02.2007;V6I1;13.0756
08.02.2007;V6I1;13.49
09.02.2007;V6I1;12.5985
12.02.2007;V6I1;16.9431
13.02.2007;V6I1;15.9284
14.02.2007;V6I1;17.335
20.02.2007;V6I1;13.5311
21.02.2007;V6I1;14.0573
22.02.2007;V6I1;13.6735
23.02.2007;V6I1;13.4596
26.02.2007;V6I1;13.7253
27.02.2007;V6I1;18.9974
28.02.2007;V6I1;21.9788
01.03.2007;V6I1;22.5159
02.03.2007;V6I1;22.6554
05.03.2007;V6I1;26.0952
06.03.2007;V6I1;23.4364
07.03.2007;V6I1;21.4821
08.03.2007;V6I1;19.9021
09.03.2007;V6I1;19.272
12.03.2007;V6I1;24.5556
13.03.2007;V6I1;27.4287
14.03.2007;V6I1;34.0179
20.03.2007;V6I1;18.8201
21.03.2007;V6I1;18.7926
22.03.2007;V6I1;17.3814
23.03.2007;V6I1;17.0638
26.03.2007;V6I1;19.2575
27.03.2007;V6I1;18.7558
28.03.2007;V6I1;19.8241
29.03.2007;V6I1;18.0573
30.03.2007;V6I1;16.9833
02.04.2007;V6I1;16.691
03.04.2007;V6I1;15.0877
04.04.2007;V6I1;14.1124
05.04.2007;V6I1;14.1165
10.04.2007;V6I1;14.7494
11.04.2007;V6I1;16.5811
12.04.2007;V6I1;16.2693
13.04.2007;V6I1;15.0233
16.04.2007;V6I1;17.9036
17.04.2007;V6I1;18.3503
18.04.2007;V6I1;20.3545
24.04.2007;V6I1;18.7312
25.04.2007;V6I1;17.7814
26.04.2007;V6I1;17.91
27.04.2007;V6I1;17.8607
30.04.2007;V6I1;18.498
02.05.2007;V6I1;18.3881
03.05.2007;V6I1;17.737
04.05.2007;V6I1;16.8033
07.05.2007;V6I1;17.0286
08.05.2007;V6I1;18.2258
09.05.2007;V6I1;17.3891
10.05.2007;V6I1;18.3835
11.05.2007;V6I1;17.6286
14.05.2007;V6I1;20.4608
15.05.2007;V6I1;19.1343
16.05.2007;V6I1;19.6178
22.05.2007;V6I1;15.6793
23.05.2007;V6I1;15.4326
24.05.2007;V6I1;16.7524
25.05.2007;V6I1;15.57
29.05.2007;V6I1;16.1682
30.05.2007;V6I1;16.3849
31.05.2007;V6I1;15.2906
01.06.2007;V6I1;14.6518
04.06.2007;V6I1;16.6263
05.06.2007;V6I1;16.5862
06.06.2007;V6I1;20.2707
07.06.2007;V6I1;22.2607
08.06.2007;V6I1;20.7544
11.06.2007;V6I1;21.9316
12.06.2007;V6I1;23.0118
13.06.2007;V6I1;23.5032
19.06.2007;V6I1;16.1495
20.06.2007;V6I1;15.9167
21.06.2007;V6I1;16.926
22.06.2007;V6I1;17.2628
25.06.2007;V6I1;17.7866
26.06.2007;V6I1;19.097
27.06.2007;V6I1;19.0784
28.06.2007;V6I1;17.7411
29.06.2007;V6I1;16.4992
02.07.2007;V6I1;17.4429
03.07.2007;V6I1;16.2866
04.07.2007;V6I1;16.2805
05.07.2007;V6I1;17.7857
06.07.2007;V6I1;15.8744
09.07.2007;V6I1;17.181
10.07.2007;V6I1;19.4422
11.07.2007;V6I1;19.962
12.07.2007;V6I1;17.3879
13.07.2007;V6I1;17.8929
16.07.2007;V6I1;19.9806
17.07.2007;V6I1;22.1505
18.07.2007;V6I1;25.3364
24.07.2007;V6I1;20.8877
25.07.2007;V6I1;22.7192
26.07.2007;V6I1;26.3191
27.07.2007;V6I1;26.2215
30.07.2007;V6I1;27.3283
31.07.2007;V6I1;24.674
01.08.2007;V6I1;29.7102
02.08.2007;V6I1;25.6078
03.08.2007;V6I1;26.6735
06.08.2007;V6I1;28.5638
07.08.2007;V6I1;26.1361
08.08.2007;V6I1;22.199
09.08.2007;V6I1;28.3066
10.08.2007;V6I1;34.4454
13.08.2007;V6I1;32.3581
14.08.2007;V6I1;31.8174
15.08.2007;V6I1;33.6403
21.08.2007;V6I1;28.9443
22.08.2007;V6I1;26.5104
23.08.2007;V6I1;26.0412
24.08.2007;V6I1;24.3399
27.08.2007;V6I1;24.2735
28.08.2007;V6I1;27.3881
29.08.2007;V6I1;26.3898
30.08.2007;V6I1;24.9358
31.08.2007;V6I1;24.3631
03.09.2007;V6I1;24.1529
04.09.2007;V6I1;23.4717
05.09.2007;V6I1;26.538
06.09.2007;V6I1;25.7439
07.09.2007;V6I1;27.7445
10.09.2007;V6I1;30.7777
11.09.2007;V6I1;28.4033
12.09.2007;V6I1;26.8859
13.09.2007;V6I1;25.8633
14.09.2007;V6I1;26.1049
17.09.2007;V6I1;34.4621
18.09.2007;V6I1;37.3843
19.09.2007;V6I1;28.7948
25.09.2007;V6I1;20.7666
26.09.2007;V6I1;19.4071
27.09.2007;V6I1;18.6777
28.09.2007;V6I1;19.071
01.10.2007;V6I1;19.2988
02.10.2007;V6I1;19.3658
03.10.2007;V6I1;19.6636
04.10.2007;V6I1;19.1222
05.10.2007;V6I1;16.2476
08.10.2007;V6I1;16.5443
09.10.2007;V6I1;15.5909
10.10.2007;V6I1;16.7879
11.10.2007;V6I1;16.9168
12.10.2007;V6I1;16.8255
15.10.2007;V6I1;22.4211
16.10.2007;V6I1;24.8299
17.10.2007;V6I1;24.891
23.10.2007;V6I1;22.1627
24.10.2007;V6I1;22.4267
25.10.2007;V6I1;19.8221
26.10.2007;V6I1;18.9508
29.10.2007;V6I1;18.8745
30.10.2007;V6I1;20.3111
31.10.2007;V6I1;20.2507
01.11.2007;V6I1;21.0729
02.11.2007;V6I1;22.903
05.11.2007;V6I1;24.7321
06.11.2007;V6I1;23.1496
07.11.2007;V6I1;24.6614
08.11.2007;V6I1;25.3607
09.11.2007;V6I1;28.5873
12.11.2007;V6I1;27.8793
13.11.2007;V6I1;26.4005
14.11.2007;V6I1;29.3867
20.11.2007;V6I1;24.1849
21.11.2007;V6I1;26.325
22.11.2007;V6I1;25.3287
23.11.2007;V6I1;24.2406
26.11.2007;V6I1;25.6002
27.11.2007;V6I1;25.0365
28.11.2007;V6I1;23.1044
29.11.2007;V6I1;22.1543
30.11.2007;V6I1;20.1699
03.12.2007;V6I1;20.2403
04.12.2007;V6I1;21.9457
05.12.2007;V6I1;19.4721
06.12.2007;V6I1;19.3409
07.12.2007;V6I1;17.8493
10.12.2007;V6I1;19.1582
11.12.2007;V6I1;20.4221
12.12.2007;V6I1;18.5706
13.12.2007;V6I1;24.2604
14.12.2007;V6I1;21.819
17.12.2007;V6I1;28.1177
18.12.2007;V6I1;28.1785
19.12.2007;V6I1;28.5671
28.12.2007;V6I1;17.2392
02.01.2008;V6I1;20.4863
03.01.2008;V6I1;19.6214
04.01.2008;V6I1;21.1394
07.01.2008;V6I1;22.3902
08.01.2008;V6I1;20.2889
09.01.2008;V6I1;21.8101
10.01.2008;V6I1;21.3563
11.01.2008;V6I1;20.3291
14.01.2008;V6I1;23.0079
15.01.2008;V6I1;28.1521
16.01.2008;V6I1;36.493
22.01.2008;V6I1;34.8547
23.01.2008;V6I1;42.4573
24.01.2008;V6I1;36.14
25.01.2008;V6I1;34.8756
28.01.2008;V6I1;35.4096
29.01.2008;V6I1;34.3365
30.01.2008;V6I1;35.3467
31.01.2008;V6I1;32.1297
01.02.2008;V6I1;28.4412
04.02.2008;V6I1;28.7086
05.02.2008;V6I1;35.7532
06.02.2008;V6I1;33.3496
07.02.2008;V6I1;35.0442
08.02.2008;V6I1;34.4855
11.02.2008;V6I1;38.9136
12.02.2008;V6I1;34.7917
13.02.2008;V6I1;35.8661
19.02.2008;V6I1;27.819
20.02.2008;V6I1;29.1193
21.02.2008;V6I1;28.4252
22.02.2008;V6I1;28.7701
25.02.2008;V6I1;27.9344
26.02.2008;V6I1;25.892
27.02.2008;V6I1;25.1283
28.02.2008;V6I1;25.8538
29.02.2008;V6I1;28.9129
03.03.2008;V6I1;32.1467
04.03.2008;V6I1;32.5926
05.03.2008;V6I1;30.5418
06.03.2008;V6I1;31.3165
07.03.2008;V6I1;32.4431
10.03.2008;V6I1;33.3824
11.03.2008;V6I1;31.1094
12.03.2008;V6I1;30.2423
13.03.2008;V6I1;32.8923
14.03.2008;V6I1;36.2248
17.03.2008;V6I1;54.556
18.03.2008;V6I1;49.8891
26.03.2008;V6I1;28.6865
27.03.2008;V6I1;27.1455
28.03.2008;V6I1;26.0253
31.03.2008;V6I1;27.5059
01.04.2008;V6I1;24.666
02.04.2008;V6I1;25.3227
03.04.2008;V6I1;25.3024
04.04.2008;V6I1;23.3259
07.04.2008;V6I1;23.4989
08.04.2008;V6I1;24.4695
09.04.2008;V6I1;24.4122
10.04.2008;V6I1;23.2942
11.04.2008;V6I1;26.0336
14.04.2008;V6I1;31.0061
15.04.2008;V6I1;29.7043
16.04.2008;V6I1;28.5048
22.04.2008;V6I1;22.7228
23.04.2008;V6I1;21.9292
24.04.2008;V6I1;20.9287
25.04.2008;V6I1;20.4795
28.04.2008;V6I1;20.7585
29.04.2008;V6I1;21.4688
30.04.2008;V6I1;20.3311
02.05.2008;V6I1;19.0096
05.05.2008;V6I1;19.3794
06.05.2008;V6I1;19.9424
07.05.2008;V6I1;19.1223
08.05.2008;V6I1;19.5943
09.05.2008;V6I1;20.6751
12.05.2008;V6I1;24.242
13.05.2008;V6I1;23.9693
14.05.2008;V6I1;24.5915
20.05.2008;V6I1;20.1029
21.05.2008;V6I1;19.9483
22.05.2008;V6I1;19.4128
23.05.2008;V6I1;21.2758
26.05.2008;V6I1;21.404
27.05.2008;V6I1;21.2229
28.05.2008;V6I1;20.181
29.05.2008;V6I1;18.9925
30.05.2008;V6I1;18.7599
02.06.2008;V6I1;20.8114
03.06.2008;V6I1;20.5332
04.06.2008;V6I1;21.1975
05.06.2008;V6I1;20.7865
06.06.2008;V6I1;23.3248
09.06.2008;V6I1;25.5201
10.06.2008;V6I1;24.0556
11.06.2008;V6I1;25.6942
12.06.2008;V6I1;23.0792
13.06.2008;V6I1;23.012
16.06.2008;V6I1;27.3881
17.06.2008;V6I1;27.0395
18.06.2008;V6I1;30.0497
24.06.2008;V6I1;23.4847
25.06.2008;V6I1;21.9549
26.06.2008;V6I1;24.723
27.06.2008;V6I1;25.3003
30.06.2008;V6I1;25.4985
01.07.2008;V6I1;27.4525
02.07.2008;V6I1;27.3236
03.07.2008;V6I1;26.4161
04.07.2008;V6I1;27.2251
07.07.2008;V6I1;26.8528
08.07.2008;V6I1;28.0845
09.07.2008;V6I1;26.7967
10.07.2008;V6I1;30.5178
11.07.2008;V6I1;31.4199
14.07.2008;V6I1;35.2188
15.07.2008;V6I1;39.0513
16.07.2008;V6I1;41.754
22.07.2008;V6I1;24.5082
23.07.2008;V6I1;23.9193
24.07.2008;V6I1;23.9625
25.07.2008;V6I1;23.876
28.07.2008;V6I1;25.2989
29.07.2008;V6I1;24.8906
30.07.2008;V6I1;23.1307
31.07.2008;V6I1;23.2337
01.08.2008;V6I1;24.1439
04.08.2008;V6I1;25.843
05.08.2008;V6I1;24.1403
06.08.2008;V6I1;22.8864
07.08.2008;V6I1;23.2697
08.08.2008;V6I1;21.8486
11.08.2008;V6I1;26.0628
12.08.2008;V6I1;25.7944
13.08.2008;V6I1;32.5227
19.08.2008;V6I1;24.0272
20.08.2008;V6I1;22.9625
21.08.2008;V6I1;23.229
22.08.2008;V6I1;21.4432
25.08.2008;V6I1;22.739
26.08.2008;V6I1;21.7649
27.08.2008;V6I1;21.5517
28.08.2008;V6I1;20.7379
29.08.2008;V6I1;20.6475
01.09.2008;V6I1;21.3892
02.09.2008;V6I1;20.8116
03.09.2008;V6I1;21.8483
04.09.2008;V6I1;25.3455
05.09.2008;V6I1;27.8303
08.09.2008;V6I1;29.5319
09.09.2008;V6I1;29.9867
10.09.2008;V6I1;31.9512
11.09.2008;V6I1;32.4711
12.09.2008;V6I1;30.764
15.09.2008;V6I1;48.0073
16.09.2008;V6I1;57.8601
17.09.2008;V6I1;64.2944
23.09.2008;V6I1;33.63
24.09.2008;V6I1;33.7625
25.09.2008;V6I1;33.9624
26.09.2008;V6I1;41.5206
29.09.2008;V6I1;42.9894
30.09.2008;V6I1;43.6137
01.10.2008;V6I1;46.5527
02.10.2008;V6I1;48.5096
03.10.2008;V6I1;45.293
06.10.2008;V6I1;64.578
07.10.2008;V6I1;61.7475
08.10.2008;V6I1;81.0619
09.10.2008;V6I1;78.0583
10.10.2008;V6I1;115.7138
13.10.2008;V6I1;92.0501
14.10.2008;V6I1;82.782
15.10.2008;V6I1;106.4787
21.10.2008;V6I1;56.0782
22.10.2008;V6I1;61.9554
23.10.2008;V6I1;64.9012
24.10.2008;V6I1;75.6599
27.10.2008;V6I1;78.194
28.10.2008;V6I1;76.6791
29.10.2008;V6I1;72.7628
30.10.2008;V6I1;67.1474
31.10.2008;V6I1;60.6059
03.11.2008;V6I1;53.0763
04.11.2008;V6I1;48.7579
05.11.2008;V6I1;50.865
06.11.2008;V6I1;66.6722
07.11.2008;V6I1;59.0525
10.11.2008;V6I1;58.8895
11.11.2008;V6I1;71.8431
12.11.2008;V6I1;76.4586
13.11.2008;V6I1;70.1799
14.11.2008;V6I1;69.6831
17.11.2008;V6I1;84.6993
18.11.2008;V6I1;76.3098
19.11.2008;V6I1;88.2693
25.11.2008;V6I1;63.5255
26.11.2008;V6I1;58.3966
27.11.2008;V6I1;53.0237
28.11.2008;V6I1;52.9084
01.12.2008;V6I1;62.1771
02.12.2008;V6I1;59.4451
03.12.2008;V6I1;57.8085
04.12.2008;V6I1;57.2439
05.12.2008;V6I1;62.7304
08.12.2008;V6I1;60.182
09.12.2008;V6I1;59.7282
10.12.2008;V6I1;55.5178
11.12.2008;V6I1;52.2782
12.12.2008;V6I1;61.6081
15.12.2008;V6I1;68.2451
16.12.2008;V6I1;64.2544
17.12.2008;V6I1;64.6251
23.12.2008;V6I1;38.8828
29.12.2008;V6I1;41.7589
30.12.2008;V6I1;42.894
02.01.2009;V6I1;41.1165
05.01.2009;V6I1;41.9106
06.01.2009;V6I1;40.6328
07.01.2009;V6I1;41.3757
08.01.2009;V6I1;42.9837
09.01.2009;V6I1;41.9686
12.01.2009;V6I1;49.2799
13.01.2009;V6I1;57.4174
14.01.2009;V6I1;80.8547
20.01.2009;V6I1;53.5826
21.01.2009;V6I1;52.835
22.01.2009;V6I1;50.1322
23.01.2009;V6I1;50.0454
26.01.2009;V6I1;46.8588
27.01.2009;V6I1;44.3528
28.01.2009;V6I1;42.9104
29.01.2009;V6I1;44.109
30.01.2009;V6I1;44.7107
02.02.2009;V6I1;48.6433
03.02.2009;V6I1;45.528
04.02.2009;V6I1;41.9191
05.02.2009;V6I1;42.1135
06.02.2009;V6I1;42.9311
09.02.2009;V6I1;45.3384
10.02.2009;V6I1;48.4798
11.02.2009;V6I1;44.3267
12.02.2009;V6I1;45.7995
13.02.2009;V6I1;41.7761
16.02.2009;V6I1;53.4581
17.02.2009;V6I1;60.5952
18.02.2009;V6I1;61.9635
24.02.2009;V6I1;49.8493
25.02.2009;V6I1;47.373
26.02.2009;V6I1;42.3319
27.02.2009;V6I1;43.0838
02.03.2009;V6I1;51.3914
03.03.2009;V6I1;50.1234
04.03.2009;V6I1;45.2342
05.03.2009;V6I1;49.4738
06.03.2009;V6I1;52.9986
09.03.2009;V6I1;49.6022
10.03.2009;V6I1;49.2715
11.03.2009;V6I1;51.3845
12.03.2009;V6I1;51.6919
13.03.2009;V6I1;48.8893
16.03.2009;V6I1;53.2775
17.03.2009;V6I1;51.6462
18.03.2009;V6I1;57.315
24.03.2009;V6I1;40.5923
25.03.2009;V6I1;39.8726
26.03.2009;V6I1;38.1195
27.03.2009;V6I1;39.5084
30.03.2009;V6I1;44.4436
31.03.2009;V6I1;40.6699
01.04.2009;V6I1;40.3911
02.04.2009;V6I1;41.4949
03.04.2009;V6I1;39.0775
06.04.2009;V6I1;39.8557
07.04.2009;V6I1;36.9369
08.04.2009;V6I1;34.3915
09.04.2009;V6I1;32.6831
14.04.2009;V6I1;48.1446
15.04.2009;V6I1;45.999
21.04.2009;V6I1;40.6969
22.04.2009;V6I1;39.3447
23.04.2009;V6I1;38.8459
24.04.2009;V6I1;36.716
27.04.2009;V6I1;37.3919
28.04.2009;V6I1;39.9592
29.04.2009;V6I1;36.7037
30.04.2009;V6I1;37.5718
04.05.2009;V6I1;39.3916
05.05.2009;V6I1;38.6613
06.05.2009;V6I1;37.4469
07.05.2009;V6I1;42.4099
08.05.2009;V6I1;36.2094
11.05.2009;V6I1;38.1632
12.05.2009;V6I1;38.1618
13.05.2009;V6I1;45.8622
19.05.2009;V6I1;31.9277
20.05.2009;V6I1;31.3074
21.05.2009;V6I1;34.5587
22.05.2009;V6I1;32.4388
25.05.2009;V6I1;33.6148
26.05.2009;V6I1;32.389
27.05.2009;V6I1;31.9692
28.05.2009;V6I1;34.6205
29.05.2009;V6I1;32.7071
01.06.2009;V6I1;31.5481
02.06.2009;V6I1;30.8218
03.06.2009;V6I1;31.7209
04.06.2009;V6I1;30.0404
05.06.2009;V6I1;27.6681
08.06.2009;V6I1;30.4388
09.06.2009;V6I1;29.7612
10.06.2009;V6I1;28.601
11.06.2009;V6I1;26.1235
12.06.2009;V6I1;25.7385
15.06.2009;V6I1;38.3278
16.06.2009;V6I1;38.2668
17.06.2009;V6I1;46.1095
23.06.2009;V6I1;33.7226
24.06.2009;V6I1;30.819
25.06.2009;V6I1;31.0533
26.06.2009;V6I1;30.8236
29.06.2009;V6I1;29.5122
30.06.2009;V6I1;30.7079
01.07.2009;V6I1;29.11
02.07.2009;V6I1;32.9139
03.07.2009;V6I1;31.663
06.07.2009;V6I1;35.5395
07.07.2009;V6I1;36.1828
08.07.2009;V6I1;36.8746
09.07.2009;V6I1;33.3842
10.07.2009;V6I1;32.4615
13.07.2009;V6I1;37.5937
14.07.2009;V6I1;35.6752
15.07.2009;V6I1;36.7978
21.07.2009;V6I1;27.5748
22.07.2009;V6I1;27.6328
23.07.2009;V6I1;26.7514
24.07.2009;V6I1;26.5168
27.07.2009;V6I1;27.1445
28.07.2009;V6I1;27.6783
29.07.2009;V6I1;27.0555
30.07.2009;V6I1;26.3512
31.07.2009;V6I1;27.1899
03.08.2009;V6I1;29.6767
04.08.2009;V6I1;27.6655
05.08.2009;V6I1;26.2937
06.08.2009;V6I1;25.8374
07.08.2009;V6I1;24.5396
10.08.2009;V6I1;26.2141
11.08.2009;V6I1;27.1196
12.08.2009;V6I1;26.0765
13.08.2009;V6I1;25.1835
14.08.2009;V6I1;26.3808
17.08.2009;V6I1;38.1693
18.08.2009;V6I1;33.2927
19.08.2009;V6I1;34.0325
25.08.2009;V6I1;27.7773
26.08.2009;V6I1;27.9466
27.08.2009;V6I1;27.3826
28.08.2009;V6I1;26.7065
31.08.2009;V6I1;29.1626
01.09.2009;V6I1;31.7955
02.09.2009;V6I1;31.1893
03.09.2009;V6I1;29.8215
04.09.2009;V6I1;27.3407
07.09.2009;V6I1;27.4403
08.09.2009;V6I1;26.3421
09.09.2009;V6I1;23.8771
10.09.2009;V6I1;23.2751
11.09.2009;V6I1;23.045
14.09.2009;V6I1;28.1237
15.09.2009;V6I1;26.9638
16.09.2009;V6I1;30.0622
22.09.2009;V6I1;24.8949
23.09.2009;V6I1;25.0189
24.09.2009;V6I1;26.6036
25.09.2009;V6I1;26.102
28.09.2009;V6I1;25.3518
29.09.2009;V6I1;25.2627
30.09.2009;V6I1;26.338
01.10.2009;V6I1;29.4502
02.10.2009;V6I1;30.0944
05.10.2009;V6I1;29.6761
06.10.2009;V6I1;28.0904
07.10.2009;V6I1;27.9419
08.10.2009;V6I1;26.1091
09.10.2009;V6I1;27.3627
12.10.2009;V6I1;29.6587
13.10.2009;V6I1;38.1539
14.10.2009;V6I1;33.3957
20.10.2009;V6I1;24.6566
21.10.2009;V6I1;23.8097
22.10.2009;V6I1;24.2262
23.10.2009;V6I1;24.1321
26.10.2009;V6I1;27.0119
27.10.2009;V6I1;27.0979
28.10.2009;V6I1;28.6958
29.10.2009;V6I1;26.7906
30.10.2009;V6I1;31.5918
02.11.2009;V6I1;31.0556
03.11.2009;V6I1;31.5716
04.11.2009;V6I1;28.7109
05.11.2009;V6I1;27.7896
06.11.2009;V6I1;25.8292
09.11.2009;V6I1;25.6637
10.11.2009;V6I1;25.9908
11.11.2009;V6I1;25.8798
12.11.2009;V6I1;26.2787
13.11.2009;V6I1;24.604
16.11.2009;V6I1;28.0709
17.11.2009;V6I1;29.6294
18.11.2009;V6I1;29.6039
24.11.2009;V6I1;24.8655
25.11.2009;V6I1;23.5816
26.11.2009;V6I1;31.4361
27.11.2009;V6I1;28.4077
30.11.2009;V6I1;31.3549
01.12.2009;V6I1;27.214
02.12.2009;V6I1;26.4971
03.12.2009;V6I1;25.8167
04.12.2009;V6I1;24.0601
07.12.2009;V6I1;25.0446
08.12.2009;V6I1;27.9237
09.12.2009;V6I1;30.895
10.12.2009;V6I1;27.5802
11.12.2009;V6I1;24.6498
14.12.2009;V6I1;26.0879
15.12.2009;V6I1;26.9547
16.12.2009;V6I1;29.6516
22.12.2009;V6I1;22.3765
23.12.2009;V6I1;21.9223
28.12.2009;V6I1;22.6987
29.12.2009;V6I1;22.324
30.12.2009;V6I1;22.8729
04.01.2010;V6I1;22.8122
05.01.2010;V6I1;21.9496
06.01.2010;V6I1;21.6282
07.01.2010;V6I1;21.8827
08.01.2010;V6I1;20.6673
11.01.2010;V6I1;24.674
12.01.2010;V6I1;26.666
13.01.2010;V6I1;27.3874
19.01.2010;V6I1;20.431
20.01.2010;V6I1;23.3903
21.01.2010;V6I1;26.4442
22.01.2010;V6I1;27.1963
25.01.2010;V6I1;27.0469
26.01.2010;V6I1;25.5127
27.01.2010;V6I1;27.5521
28.01.2010;V6I1;28.3899
29.01.2010;V6I1;26.4731
01.02.2010;V6I1;26.1774
02.02.2010;V6I1;24.1956
03.02.2010;V6I1;24.8843
04.02.2010;V6I1;30.6383
05.02.2010;V6I1;31.8067
08.02.2010;V6I1;31.032
09.02.2010;V6I1;30.2008
10.02.2010;V6I1;30.5088
11.02.2010;V6I1;30.0068
12.02.2010;V6I1;27.4259
15.02.2010;V6I1;30.7848
16.02.2010;V6I1;29.1082
17.02.2010;V6I1;29.3887
23.02.2010;V6I1;25.228
24.02.2010;V6I1;25.109
25.02.2010;V6I1;25.8985
26.02.2010;V6I1;24.1819
01.03.2010;V6I1;24.6019
02.03.2010;V6I1;23.0226
03.03.2010;V6I1;22.2513
04.03.2010;V6I1;22.114
05.03.2010;V6I1;20.1848
08.03.2010;V6I1;22.2059
09.03.2010;V6I1;21.2649
10.03.2010;V6I1;20.5253
11.03.2010;V6I1;20.4729
12.03.2010;V6I1;19.9181
15.03.2010;V6I1;23.0767
16.03.2010;V6I1;23.1542
17.03.2010;V6I1;24.6608
23.03.2010;V6I1;18.9666
24.03.2010;V6I1;19.7045
25.03.2010;V6I1;18.9271
26.03.2010;V6I1;18.4868
29.03.2010;V6I1;18.8666
30.03.2010;V6I1;19.3183
31.03.2010;V6I1;18.853
01.04.2010;V6I1;18.2421
06.04.2010;V6I1;19.3967
07.04.2010;V6I1;20.8279
08.04.2010;V6I1;22.4288
09.04.2010;V6I1;18.7744
12.04.2010;V6I1;21.7366
13.04.2010;V6I1;23.4691
14.04.2010;V6I1;25.0647
20.04.2010;V6I1;21.1281
21.04.2010;V6I1;22.4865
22.04.2010;V6I1;24.7849
23.04.2010;V6I1;23.8795
26.04.2010;V6I1;24.3344
27.04.2010;V6I1;28.7799
28.04.2010;V6I1;32.0443
29.04.2010;V6I1;29.7932
30.04.2010;V6I1;28.8603
03.05.2010;V6I1;29.0721
04.05.2010;V6I1;34.4009
05.05.2010;V6I1;33.3609
06.05.2010;V6I1;37.8455
07.05.2010;V6I1;56.4195
10.05.2010;V6I1;41.5399
11.05.2010;V6I1;40.3412
12.05.2010;V6I1;33.5134
13.05.2010;V6I1;30.0303
14.05.2010;V6I1;50.4608
17.05.2010;V6I1;47.382
18.05.2010;V6I1;40.5147
19.05.2010;V6I1;55.6737
25.05.2010;V6I1;44.2004
26.05.2010;V6I1;39.6915
27.05.2010;V6I1;35.3424
28.05.2010;V6I1;33.6032
31.05.2010;V6I1;34.1436
01.06.2010;V6I1;35.2728
02.06.2010;V6I1;34.982
03.06.2010;V6I1;32.8423
04.06.2010;V6I1;37.8113
07.06.2010;V6I1;41.2947
08.06.2010;V6I1;41.7132
09.06.2010;V6I1;36.0775
10.06.2010;V6I1;32.1721
11.06.2010;V6I1;30.1743
14.06.2010;V6I1;32.2494
15.06.2010;V6I1;30.1992
16.06.2010;V6I1;32.998
22.06.2010;V6I1;25.3964
23.06.2010;V6I1;27.7182
24.06.2010;V6I1;30.5097
25.06.2010;V6I1;31.1778
28.06.2010;V6I1;28.1915
29.06.2010;V6I1;34.7727
